Month,Sub-Category,Region,Category,Sales,Predicted_Sales,Residual,APE,Period_Type,Lower_10,Upper_90
2017-07-01,Bookcases,West,Furniture,1310.125,329.8724197864235,980.2525802135765,74.8213018004829,Backtest (2017),,
2017-08-01,Bookcases,West,Furniture,0.0,709.8161913656725,-709.8161913656725,,Backtest (2017),,
2017-09-01,Bookcases,West,Furniture,1785.7820000000002,1081.843314628525,703.9386853714752,39.41907160960717,Backtest (2017),,
2017-10-01,Bookcases,West,Furniture,1282.0749999999998,1592.8255838408986,-310.7505838408988,24.238097134793115,Backtest (2017),,
2017-11-01,Bookcases,West,Furniture,359.499,3347.505685926889,-2988.006685926889,831.1585528546364,Backtest (2017),,
2017-12-01,Bookcases,West,Furniture,2091.249,2226.890460199565,-135.64146019956524,6.486145848704064,Backtest (2017),,
2017-01-01,Chairs,Central,Furniture,613.414,1083.8777774403318,-470.4637774403318,76.69596348311774,Backtest (2017),,
2017-02-01,Chairs,Central,Furniture,600.558,661.2194804140828,-60.6614804140828,10.100852942443995,Backtest (2017),,
2017-03-01,Chairs,Central,Furniture,4874.952,1726.988304868641,3147.963695131359,64.57425006710547,Backtest (2017),,
2017-04-01,Chairs,Central,Furniture,317.058,1238.493455795441,-921.4354557954409,290.62047189960225,Backtest (2017),,
2017-05-01,Chairs,Central,Furniture,3150.375,1751.7997217062903,1398.5752782937097,44.39393019223774,Backtest (2017),,
2017-06-01,Chairs,Central,Furniture,3453.2,1324.3844202354255,2128.815579764574,61.647619013221764,Backtest (2017),,
2017-07-01,Chairs,Central,Furniture,1011.9540000000001,1309.3570814390594,-297.4030814390593,29.388992131960475,Backtest (2017),,
2017-08-01,Chairs,Central,Furniture,74.592,1155.6447391819931,-1081.052739181993,1449.287777753637,Backtest (2017),,
2017-09-01,Chairs,Central,Furniture,2424.474,2103.5925267261905,320.88147327380966,13.235096489952443,Backtest (2017),,
2017-10-01,Chairs,Central,Furniture,748.02,1380.4326512861592,-632.4126512861592,84.54488533544013,Backtest (2017),,
2017-11-01,Chairs,Central,Furniture,2539.344,3150.448397406296,-611.1043974062959,24.065443571500982,Backtest (2017),,
2017-12-01,Chairs,Central,Furniture,3410.5240000000003,4192.9286884133035,-782.4046884133031,22.940893786799418,Backtest (2017),,
2017-01-01,Chairs,East,Furniture,1095.117,1234.1687209479828,-139.05172094798286,12.69743058942404,Backtest (2017),,
2017-02-01,Chairs,East,Furniture,899.43,303.99147338270626,595.4385266172937,66.20176407472441,Backtest (2017),,
2017-03-01,Chairs,East,Furniture,479.61,1972.783120398132,-1493.1731203981321,311.3306896015788,Backtest (2017),,
2017-04-01,Chairs,East,Furniture,908.82,1118.4029292859466,-209.58292928594653,23.060994397784658,Backtest (2017),,
2017-05-01,Chairs,East,Furniture,896.4399999999999,426.2292342560122,470.21076574398774,52.45312187586316,Backtest (2017),,
2017-06-01,Chairs,East,Furniture,1982.766,536.3628966025811,1446.4031033974188,72.94875458815709,Backtest (2017),,
2017-07-01,Chairs,East,Furniture,1098.0259999999998,1483.0216859078757,-384.9956859078759,35.0625291120498,Backtest (2017),,
2017-08-01,Chairs,East,Furniture,6658.638000000001,2199.2323617790025,4459.405638220998,66.97173863815689,Backtest (2017),,
2017-09-01,Chairs,East,Furniture,8960.595,2216.2858418927713,6744.309158107228,75.26630941480144,Backtest (2017),,
2017-10-01,Chairs,East,Furniture,367.146,1968.482081150358,-1601.336081150358,436.15784487652263,Backtest (2017),,
2017-11-01,Chairs,East,Furniture,3983.346,2083.8747251093155,1899.4712748906845,47.68531970084157,Backtest (2017),,
2017-12-01,Chairs,East,Furniture,3902.726,3050.218931929572,852.507068070428,21.84388727444427,Backtest (2017),,
2017-01-01,Chairs,South,Furniture,419.136,785.0913036935,-365.95530369349996,87.31182806857439,Backtest (2017),,
2017-02-01,Chairs,South,Furniture,196.784,401.34145686875894,-204.55745686875895,103.95024842911972,Backtest (2017),,
2017-03-01,Chairs,South,Furniture,0.0,398.5825846804921,-398.5825846804921,,Backtest (2017),,
2017-04-01,Chairs,South,Furniture,218.352,481.4857416390746,-263.13374163907463,120.50896792292932,Backtest (2017),,
2017-05-01,Chairs,South,Furniture,3627.232,662.3851836997936,2964.8468163002062,81.73854929324087,Backtest (2017),,
2017-06-01,Chairs,South,Furniture,1273.864,596.4798092831659,677.3841907168342,53.175550193492725,Backtest (2017),,
2017-07-01,Chairs,South,Furniture,676.44,922.5823881769202,-246.14238817692012,36.38791144475786,Backtest (2017),,
2017-08-01,Chairs,South,Furniture,1290.048,806.7395075057289,483.30849249427115,37.464380588495246,Backtest (2017),,
2017-09-01,Chairs,South,Furniture,1240.24,395.2484556307303,844.9915443692697,68.13129268280895,Backtest (2017),,
2017-10-01,Chairs,South,Furniture,717.892,263.3103076726921,454.58169232730796,63.32173813433051,Backtest (2017),,
2017-11-01,Chairs,South,Furniture,2277.816,1518.3422950446325,759.4737049553673,33.34218852424284,Backtest (2017),,
2017-12-01,Chairs,South,Furniture,3718.504,1340.7990137807865,2377.7049862192134,63.942515221691664,Backtest (2017),,
2017-01-01,Chairs,West,Furniture,120.784,2793.8384865624103,-2673.05448656241,2213.0865731904973,Backtest (2017),,
2017-02-01,Chairs,West,Furniture,1855.3600000000001,898.5355926983499,956.8244073016502,51.57082222865914,Backtest (2017),,
2017-03-01,Chairs,West,Furniture,170.352,2585.876793006809,-2415.524793006809,1417.9609238557862,Backtest (2017),,
2017-04-01,Chairs,West,Furniture,655.056,3327.1769802638864,-2672.1209802638864,407.9225257480103,Backtest (2017),,
2017-05-01,Chairs,West,Furniture,1463.2640000000001,1420.340532829389,42.92346717061105,2.933405535201511,Backtest (2017),,
2017-06-01,Chairs,West,Furniture,1784.888,2382.2297512884234,-597.3417512884234,33.46662374829252,Backtest (2017),,
2017-07-01,Chairs,West,Furniture,1183.328,2289.612423228789,-1106.284423228789,93.48924585818885,Backtest (2017),,
2017-08-01,Chairs,West,Furniture,1395.7359999999999,2220.608861434479,-824.8728614344791,59.099490264239016,Backtest (2017),,
2017-09-01,Chairs,West,Furniture,4286.36,2795.479604259666,1490.8803957403338,34.78196875064936,Backtest (2017),,
2017-10-01,Chairs,West,Furniture,2836.376,1766.4371983259794,1069.9388016740209,37.72203691167958,Backtest (2017),,
2017-11-01,Chairs,West,Furniture,5760.712,4099.908327527769,1660.8036724722315,28.829833403791604,Backtest (2017),,
2017-12-01,Chairs,West,Furniture,3934.7039999999997,2270.868358911998,1663.835641088002,42.28617047401792,Backtest (2017),,
2017-01-01,Copiers,Central,Technology,0.0,272.049820853844,-272.049820853844,,Backtest (2017),,
2017-02-01,Copiers,Central,Technology,0.0,1092.8256885721248,-1092.8256885721248,,Backtest (2017),,
2017-03-01,Copiers,Central,Technology,3359.944,1095.090622323435,2264.8533776765653,67.40747398398798,Backtest (2017),,
2017-04-01,Copiers,Central,Technology,0.0,1681.5240188076916,-1681.5240188076916,,Backtest (2017),,
2017-05-01,Copiers,Central,Technology,0.0,415.9615971529222,-415.9615971529222,,Backtest (2017),,
2017-06-01,Copiers,Central,Technology,0.0,855.5050042416092,-855.5050042416092,,Backtest (2017),,
2017-07-01,Copiers,Central,Technology,0.0,303.79501167257405,-303.79501167257405,,Backtest (2017),,
2017-08-01,Copiers,Central,Technology,0.0,294.3960974451078,-294.3960974451078,,Backtest (2017),,
2017-09-01,Copiers,Central,Technology,319.984,894.4424855933337,-574.4584855933338,179.52725311057233,Backtest (2017),,
2017-10-01,Copiers,Central,Technology,0.0,6433.564140942898,-6433.564140942898,,Backtest (2017),,
2017-11-01,Copiers,Central,Technology,0.0,6321.912041436239,-6321.912041436239,,Backtest (2017),,
2017-12-01,Copiers,Central,Technology,0.0,6101.9110757253475,-6101.9110757253475,,Backtest (2017),,
2017-01-01,Copiers,East,Technology,0.0,810.5642420029199,-810.5642420029199,,Backtest (2017),,
2017-02-01,Copiers,East,Technology,0.0,882.1659381118479,-882.1659381118479,,Backtest (2017),,
2017-03-01,Copiers,East,Technology,0.0,1982.4881816933027,-1982.4881816933027,,Backtest (2017),,
2017-04-01,Copiers,East,Technology,0.0,355.6509522703337,-355.6509522703337,,Backtest (2017),,
2017-05-01,Copiers,East,Technology,0.0,3423.1647781012816,-3423.1647781012816,,Backtest (2017),,
2017-06-01,Copiers,East,Technology,0.0,1352.0098726644876,-1352.0098726644876,,Backtest (2017),,
2017-07-01,Copiers,East,Technology,599.97,2026.0611374532173,-1426.0911374532172,237.69374092924932,Backtest (2017),,
2017-08-01,Copiers,East,Technology,0.0,92.71513677829283,-92.71513677829283,,Backtest (2017),,
2017-09-01,Copiers,East,Technology,0.0,812.6361976085808,-812.6361976085808,,Backtest (2017),,
2017-10-01,Copiers,East,Technology,11199.968,4222.745720226501,6977.222279773499,62.296805488850495,Backtest (2017),,
2017-11-01,Copiers,East,Technology,11399.952,1342.0564573493607,10057.895542650638,88.22752536721768,Backtest (2017),,
2017-12-01,Copiers,East,Technology,1199.98,3274.7737630354573,-2074.7937630354572,172.90236195898743,Backtest (2017),,
2017-01-01,Copiers,South,Technology,0.0,854.3108485677452,-854.3108485677452,,Backtest (2017),,
2017-02-01,Copiers,South,Technology,0.0,813.5615395247497,-813.5615395247497,,Backtest (2017),,
2017-03-01,Copiers,South,Technology,2999.95,1642.9808930820825,1356.9691069179173,45.23305744822138,Backtest (2017),,
2017-04-01,Copiers,South,Technology,0.0,-152.90102692170888,152.90102692170888,,Backtest (2017),,
2017-05-01,Copiers,South,Technology,0.0,32.523786647613605,-32.523786647613605,,Backtest (2017),,
2017-06-01,Copiers,South,Technology,0.0,560.2453877922339,-560.2453877922339,,Backtest (2017),,
2017-07-01,Copiers,South,Technology,0.0,521.4550774291222,-521.4550774291222,,Backtest (2017),,
2017-08-01,Copiers,South,Technology,0.0,922.6748464746825,-922.6748464746825,,Backtest (2017),,
2017-09-01,Copiers,South,Technology,0.0,2206.823494681426,-2206.823494681426,,Backtest (2017),,
2017-10-01,Copiers,South,Technology,0.0,7558.731036191727,-7558.731036191727,,Backtest (2017),,
2017-11-01,Copiers,South,Technology,959.984,7678.565619685454,-6718.581619685454,699.8639164491756,Backtest (2017),,
2017-12-01,Copiers,South,Technology,1399.98,279.51876864632715,1120.461231353673,80.0340884408115,Backtest (2017),,
2017-01-01,Copiers,West,Technology,2999.95,427.0852297302702,2572.8647702697294,85.76358840213102,Backtest (2017),,
2017-02-01,Copiers,West,Technology,0.0,-54.37370048633476,54.37370048633476,,Backtest (2017),,
2017-03-01,Copiers,West,Technology,14959.928,757.5127978259665,14202.415202174034,94.93638740891022,Backtest (2017),,
2017-04-01,Copiers,West,Technology,0.0,969.3000540271522,-969.3000540271522,,Backtest (2017),,
2017-05-01,Copiers,West,Technology,3359.952,432.89047547072636,2927.061524529274,87.11617084200232,Backtest (2017),,
2017-06-01,Copiers,West,Technology,0.0,492.82392598496756,-492.82392598496756,,Backtest (2017),,
2017-07-01,Copiers,West,Technology,2879.944,1223.8797097695617,1656.0642902304382,57.503350420370616,Backtest (2017),,
2017-08-01,Copiers,West,Technology,1179.9740000000002,1343.5722817062633,-163.59828170626315,13.864566651999377,Backtest (2017),,
2017-09-01,Copiers,West,Technology,0.0,1512.544002562772,-1512.544002562772,,Backtest (2017),,
2017-10-01,Copiers,West,Technology,0.0,1313.2782110576536,-1313.2782110576536,,Backtest (2017),,
2017-11-01,Copiers,West,Technology,0.0,1128.228751150144,-1128.228751150144,,Backtest (2017),,
2017-12-01,Copiers,West,Technology,4079.9280000000003,2184.6344747118146,1895.2935252881857,46.45409245673417,Backtest (2017),,
2017-01-01,Envelopes,Central,Office Supplies,268.576,38.78838344140855,229.78761655859148,85.55776262904782,Backtest (2017),,
2017-02-01,Envelopes,Central,Office Supplies,0.0,46.739563623812764,-46.739563623812764,,Backtest (2017),,
2017-03-01,Envelopes,Central,Office Supplies,325.86,773.3539496194899,-447.49394961948985,137.3270575153409,Backtest (2017),,
2017-04-01,Envelopes,Central,Office Supplies,28.4,39.320867441386746,-10.920867441386747,38.45375859643221,Backtest (2017),,
2017-05-01,Envelopes,Central,Office Supplies,180.96,88.94948617637806,92.01051382362195,50.84577465938437,Backtest (2017),,
2017-06-01,Envelopes,Central,Office Supplies,0.0,92.81675294091728,-92.81675294091728,,Backtest (2017),,
2017-07-01,Envelopes,Central,Office Supplies,0.0,95.587047557362,-95.587047557362,,Backtest (2017),,
2017-08-01,Envelopes,Central,Office Supplies,85.36,93.96135626620435,-8.601356266204348,10.076565447755797,Backtest (2017),,
2017-09-01,Envelopes,Central,Office Supplies,191.256,149.60632996240017,41.64967003759983,21.776922050863675,Backtest (2017),,
2017-10-01,Envelopes,Central,Office Supplies,25.752000000000002,102.36478146389037,-76.61278146389037,297.5022579368218,Backtest (2017),,
2017-11-01,Envelopes,Central,Office Supplies,83.08800000000001,307.8836798205843,-224.79567982058427,270.55131886744687,Backtest (2017),,
2017-12-01,Envelopes,Central,Office Supplies,7.28,153.26930452528055,-145.98930452528055,2005.3475896329744,Backtest (2017),,
2017-01-01,Envelopes,East,Office Supplies,2.04,39.29880126992061,-37.25880126992061,1826.4118269568926,Backtest (2017),,
2017-02-01,Envelopes,East,Office Supplies,0.0,111.21454199319203,-111.21454199319203,,Backtest (2017),,
2017-03-01,Envelopes,East,Office Supplies,113.826,67.74885640614731,46.07714359385268,40.48033278324169,Backtest (2017),,
2017-04-01,Envelopes,East,Office Supplies,79.94,80.18144548863914,-0.24144548863914395,0.3020333858383087,Backtest (2017),,
2017-05-01,Envelopes,East,Office Supplies,0.0,99.4592778594013,-99.4592778594013,,Backtest (2017),,
2017-06-01,Envelopes,East,Office Supplies,0.0,88.53536724931595,-88.53536724931595,,Backtest (2017),,
2017-07-01,Envelopes,East,Office Supplies,0.0,115.74758752016571,-115.74758752016571,,Backtest (2017),,
2017-08-01,Envelopes,East,Office Supplies,0.0,121.6779300526085,-121.6779300526085,,Backtest (2017),,
2017-09-01,Envelopes,East,Office Supplies,60.664,581.6535387203282,-520.9895387203283,858.8117148891076,Backtest (2017),,
2017-10-01,Envelopes,East,Office Supplies,143.56,63.49016973700734,80.06983026299267,55.7744707878188,Backtest (2017),,
2017-11-01,Envelopes,East,Office Supplies,273.516,91.89158429669192,181.6244157033081,66.40357993803218,Backtest (2017),,
2017-12-01,Envelopes,East,Office Supplies,173.11599999999999,138.57556898119452,34.540431018805464,19.952188716701787,Backtest (2017),,
2017-01-01,Envelopes,South,Office Supplies,40.08,90.76811861422487,-50.68811861422488,126.46736181193832,Backtest (2017),,
2017-02-01,Envelopes,South,Office Supplies,0.0,130.5857871219088,-130.5857871219088,,Backtest (2017),,
2017-03-01,Envelopes,South,Office Supplies,42.68,204.88531289905177,-162.20531289905176,380.04993650199566,Backtest (2017),,
2017-04-01,Envelopes,South,Office Supplies,0.0,97.94668609294193,-97.94668609294193,,Backtest (2017),,
2017-05-01,Envelopes,South,Office Supplies,113.922,80.02880719538001,33.893192804619986,29.751226983918812,Backtest (2017),,
2017-06-01,Envelopes,South,Office Supplies,37.608,68.08042739430935,-30.472427394309356,81.02645020822527,Backtest (2017),,
2017-07-01,Envelopes,South,Office Supplies,0.0,89.30653421764084,-89.30653421764084,,Backtest (2017),,
2017-08-01,Envelopes,South,Office Supplies,17.656,116.75603780563999,-99.10003780564,561.2824977664251,Backtest (2017),,
2017-09-01,Envelopes,South,Office Supplies,24.448,121.63828567232461,-97.19028567232462,397.53879937960005,Backtest (2017),,
2017-10-01,Envelopes,South,Office Supplies,251.58,97.35854823176736,154.22145176823267,61.301157392572016,Backtest (2017),,
2017-11-01,Envelopes,South,Office Supplies,70.168,165.59931792958434,-95.43131792958434,136.00404447837238,Backtest (2017),,
2017-12-01,Envelopes,South,Office Supplies,190.764,132.12108136311195,58.642918636888055,30.741082508695587,Backtest (2017),,
2017-01-01,Envelopes,West,Office Supplies,9.78,26.894167299523083,-17.114167299523082,174.99148568019513,Backtest (2017),,
2017-02-01,Envelopes,West,Office Supplies,10.64,57.48102797606175,-46.84102797606175,440.2352253389262,Backtest (2017),,
2017-03-01,Envelopes,West,Office Supplies,34.65,170.7109855495055,-136.0609855495055,392.6723969682698,Backtest (2017),,
2017-04-01,Envelopes,West,Office Supplies,49.248,98.4373660370236,-49.189366037023596,99.88094143320257,Backtest (2017),,
2017-05-01,Envelopes,West,Office Supplies,44.4,115.05213629690505,-70.65213629690504,159.12643310113748,Backtest (2017),,
2017-06-01,Envelopes,West,Office Supplies,43.92,83.58776989641491,-39.66776989641491,90.31823746906855,Backtest (2017),,
2017-07-01,Envelopes,West,Office Supplies,57.9,245.55400972575455,-187.65400972575455,324.1001895090752,Backtest (2017),,
2017-08-01,Envelopes,West,Office Supplies,32.144,111.94743008062068,-79.80343008062067,248.26851070377262,Backtest (2017),,
2017-09-01,Envelopes,West,Office Supplies,119.27199999999999,161.04938598534667,-41.77738598534668,35.026985365673994,Backtest (2017),,
2017-10-01,Envelopes,West,Office Supplies,8.96,79.86319959261161,-70.9031995926116,791.3303525961115,Backtest (2017),,
2017-11-01,Envelopes,West,Office Supplies,91.86,156.85289962481008,-64.99289962481008,70.7521223871218,Backtest (2017),,
2017-12-01,Envelopes,West,Office Supplies,43.7,136.94532532758961,-93.24532532758961,213.37603049791673,Backtest (2017),,
2017-01-01,Fasteners,Central,Office Supplies,17.64,41.023279616011244,-23.383279616011244,132.5582744671839,Backtest (2017),,
2017-02-01,Fasteners,Central,Office Supplies,18.368,31.66217694499988,-13.294176944999883,72.37683441310912,Backtest (2017),,
2017-03-01,Fasteners,Central,Office Supplies,7.9,305.21424632817286,-297.3142463281729,3763.4714725085173,Backtest (2017),,
2017-04-01,Fasteners,Central,Office Supplies,0.0,77.95445880969909,-77.95445880969909,,Backtest (2017),,
2017-05-01,Fasteners,Central,Office Supplies,32.784,473.02596047050395,-440.24196047050395,1342.8561507763054,Backtest (2017),,
2017-06-01,Fasteners,Central,Office Supplies,0.0,14.065666415795151,-14.065666415795151,,Backtest (2017),,
2017-07-01,Fasteners,Central,Office Supplies,2.896,18.85053079990418,-15.95453079990418,550.9161187812217,Backtest (2017),,
2017-08-01,Fasteners,Central,Office Supplies,35.0,14.786573390660108,20.21342660933989,57.752647455256835,Backtest (2017),,
2017-09-01,Fasteners,Central,Office Supplies,72.44800000000001,61.043987909058686,11.404012090941322,15.740961918812557,Backtest (2017),,
2017-10-01,Fasteners,Central,Office Supplies,0.0,35.940336852919714,-35.940336852919714,,Backtest (2017),,
2017-11-01,Fasteners,Central,Office Supplies,77.352,69.13105626543613,8.220943734563875,10.627965320307005,Backtest (2017),,
2017-12-01,Fasteners,Central,Office Supplies,55.842,60.310563711336954,-4.468563711336955,8.002155566306643,Backtest (2017),,
2017-01-01,Fasteners,East,Office Supplies,0.0,29.34955099111367,-29.34955099111367,,Backtest (2017),,
2017-02-01,Fasteners,East,Office Supplies,21.456,78.06571157389548,-56.60971157389548,263.84093761136967,Backtest (2017),,
2017-03-01,Fasteners,East,Office Supplies,0.0,177.36146343342872,-177.36146343342872,,Backtest (2017),,
2017-04-01,Fasteners,East,Office Supplies,15.08,251.57111358465554,-236.49111358465552,1568.2434587841879,Backtest (2017),,
2017-05-01,Fasteners,East,Office Supplies,11.29,462.91540638863125,-451.62540638863123,4000.225034443147,Backtest (2017),,
2017-06-01,Fasteners,East,Office Supplies,14.13,418.88014300604067,-404.7501430060407,2864.4737650816746,Backtest (2017),,
2017-07-01,Fasteners,East,Office Supplies,0.0,156.8923984707618,-156.8923984707618,,Backtest (2017),,
2017-08-01,Fasteners,East,Office Supplies,0.0,96.06801595964743,-96.06801595964743,,Backtest (2017),,
2017-09-01,Fasteners,East,Office Supplies,19.18,34.03523780250592,-14.855237802505918,77.45170908501522,Backtest (2017),,
2017-10-01,Fasteners,East,Office Supplies,17.9,101.07501342214702,-83.17501342214703,464.66487945333535,Backtest (2017),,
2017-11-01,Fasteners,East,Office Supplies,0.0,61.31861655253987,-61.31861655253987,,Backtest (2017),,
2017-12-01,Fasteners,East,Office Supplies,87.946,51.241259379466605,36.70474062053339,41.735542970156,Backtest (2017),,
2017-01-01,Fasteners,South,Office Supplies,5.67,1.275023479341638,4.394976520658362,77.5128134154914,Backtest (2017),,
2017-02-01,Fasteners,South,Office Supplies,0.0,4.887098662900712,-4.887098662900712,,Backtest (2017),,
2017-03-01,Fasteners,South,Office Supplies,3.76,279.26648773066603,-275.50648773066604,7327.300205602821,Backtest (2017),,
2017-04-01,Fasteners,South,Office Supplies,0.0,91.32909430524683,-91.32909430524683,,Backtest (2017),,
2017-05-01,Fasteners,South,Office Supplies,0.0,177.1496452203396,-177.1496452203396,,Backtest (2017),,
2017-06-01,Fasteners,South,Office Supplies,0.0,374.4461081853739,-374.4461081853739,,Backtest (2017),,
2017-07-01,Fasteners,South,Office Supplies,0.0,2.155318264801479,-2.155318264801479,,Backtest (2017),,
2017-08-01,Fasteners,South,Office Supplies,24.32,-14.82615158410451,39.14615158410451,160.96279434253498,Backtest (2017),,
2017-09-01,Fasteners,South,Office Supplies,14.2,66.22267149721928,-52.02267149721928,366.3568415297132,Backtest (2017),,
2017-10-01,Fasteners,South,Office Supplies,30.616,10.616625344230101,19.9993746557699,65.32327755346844,Backtest (2017),,
2017-11-01,Fasteners,South,Office Supplies,25.06,43.59059798832832,-18.53059798832832,73.94492413538836,Backtest (2017),,
2017-12-01,Fasteners,South,Office Supplies,3.62,35.54906677190947,-31.929066771909472,882.0184191135214,Backtest (2017),,
2017-01-01,Fasteners,West,Office Supplies,19.73,11.100394637377265,8.629605362622735,43.738496516080765,Backtest (2017),,
2017-02-01,Fasteners,West,Office Supplies,29.052,59.491301107863066,-30.439301107863066,104.7752344343352,Backtest (2017),,
2017-03-01,Fasteners,West,Office Supplies,13.02,81.49465910327736,-68.47465910327736,525.919040731777,Backtest (2017),,
2017-04-01,Fasteners,West,Office Supplies,12.71,523.9171546708499,-511.2071546708499,4022.0861893851284,Backtest (2017),,
2017-05-01,Fasteners,West,Office Supplies,0.0,35.017740729120995,-35.017740729120995,,Backtest (2017),,
2017-06-01,Fasteners,West,Office Supplies,14.184000000000001,90.67146405893415,-76.48746405893415,539.2517206636643,Backtest (2017),,
2017-07-01,Fasteners,West,Office Supplies,10.9,90.50080079015545,-79.60080079015545,730.282576056472,Backtest (2017),,
2017-08-01,Fasteners,West,Office Supplies,8.376,19.65994135283979,-11.283941352839792,134.71754241690297,Backtest (2017),,
2017-09-01,Fasteners,West,Office Supplies,52.9,59.680699721413475,-6.780699721413477,12.81795788546971,Backtest (2017),,
2017-10-01,Fasteners,West,Office Supplies,23.84,62.19917892788726,-38.35917892788726,160.90259617402373,Backtest (2017),,
2017-11-01,Fasteners,West,Office Supplies,35.8,37.37166596931542,-1.5716659693154256,4.39012840590901,Backtest (2017),,
2017-12-01,Fasteners,West,Office Supplies,22.624000000000002,58.95211846134321,-36.32811846134321,160.57336660777582,Backtest (2017),,
2017-01-01,Furnishings,Central,Furniture,209.86999999999998,404.34316633442864,-194.47316633442867,92.66363288437066,Backtest (2017),,
2017-02-01,Furnishings,Central,Furniture,33.876000000000005,127.85042620585526,-93.97442620585525,277.4070911732649,Backtest (2017),,
2017-03-01,Furnishings,Central,Furniture,249.774,356.9264449655066,-107.15244496550662,42.89975936867192,Backtest (2017),,
2017-04-01,Furnishings,Central,Furniture,641.8079999999999,160.21393173114788,481.59406826885197,75.03709337821468,Backtest (2017),,
2017-05-01,Furnishings,Central,Furniture,581.46,363.06001614001985,218.39998385998018,37.560620482918885,Backtest (2017),,
2017-06-01,Furnishings,Central,Furniture,603.8420000000001,320.2160138145654,283.6259861854347,46.97023164758905,Backtest (2017),,
2017-07-01,Furnishings,Central,Furniture,867.2700000000001,606.4549992329863,260.81500076701377,30.073103043690402,Backtest (2017),,
2017-08-01,Furnishings,Central,Furniture,203.04399999999998,91.46235763927241,111.58164236072757,54.9544149843027,Backtest (2017),,
2017-09-01,Furnishings,Central,Furniture,264.884,1256.936167733041,-992.052167733041,374.52325083170024,Backtest (2017),,
2017-10-01,Furnishings,Central,Furniture,184.40800000000002,338.74563601513665,-154.33763601513664,83.69356861694538,Backtest (2017),,
2017-11-01,Furnishings,Central,Furniture,672.504,982.7570306903549,-310.2530306903549,46.13400525355312,Backtest (2017),,
2017-12-01,Furnishings,Central,Furniture,561.2819999999999,575.0820867667833,-13.800086766783352,2.458672604285075,Backtest (2017),,
2017-01-01,Furnishings,East,Furniture,118.544,593.263226670847,-474.719226670847,400.4582489799964,Backtest (2017),,
2017-02-01,Furnishings,East,Furniture,177.71200000000002,536.271737692154,-358.55973769215404,201.7645053188046,Backtest (2017),,
2017-03-01,Furnishings,East,Furniture,245.31,836.760130116599,-591.450130116599,241.10314708597244,Backtest (2017),,
2017-04-01,Furnishings,East,Furniture,545.634,608.5221300236564,-62.888130023656345,11.525698549514205,Backtest (2017),,
2017-05-01,Furnishings,East,Furniture,1033.578,387.56388184999014,646.0141181500098,62.50269627933353,Backtest (2017),,
2017-06-01,Furnishings,East,Furniture,380.784,463.791437818034,-83.00743781803402,21.79908762396372,Backtest (2017),,
2017-07-01,Furnishings,East,Furniture,972.1139999999999,287.042339191827,685.071660808173,70.47235826334905,Backtest (2017),,
2017-08-01,Furnishings,East,Furniture,255.51999999999998,404.8344814198788,-149.3144814198788,58.43553593451738,Backtest (2017),,
2017-09-01,Furnishings,East,Furniture,651.37,1511.1360961354255,-859.7660961354255,131.99350540175715,Backtest (2017),,
2017-10-01,Furnishings,East,Furniture,1116.0559999999998,392.2326393072033,723.8233606927965,64.85546968008744,Backtest (2017),,
2017-11-01,Furnishings,East,Furniture,3731.966,1199.261548864432,2532.704451135568,67.86515341071082,Backtest (2017),,
2017-12-01,Furnishings,East,Furniture,1228.422,1105.3550623913645,123.0669376086355,10.018294821212539,Backtest (2017),,
2017-01-01,Furnishings,South,Furniture,62.72,582.3660917385271,-519.646091738527,828.5173656545393,Backtest (2017),,
2017-02-01,Furnishings,South,Furniture,0.0,231.499643345086,-231.499643345086,,Backtest (2017),,
2017-03-01,Furnishings,South,Furniture,61.0,516.5420055225641,-455.54200552256407,746.7901729878099,Backtest (2017),,
2017-04-01,Furnishings,South,Furniture,776.9580000000001,397.1539222880337,379.8040777119664,48.88347603241956,Backtest (2017),,
2017-05-01,Furnishings,South,Furniture,8.01,482.43689473829716,-474.42689473829716,5922.932518580489,Backtest (2017),,
2017-06-01,Furnishings,South,Furniture,134.928,285.61838240725984,-150.69038240725985,111.68206925712963,Backtest (2017),,
2017-07-01,Furnishings,South,Furniture,150.566,1203.1776916065228,-1052.6116916065228,699.1031784111437,Backtest (2017),,
2017-08-01,Furnishings,South,Furniture,50.168000000000006,848.166608780599,-797.9986087805989,1590.6526247420643,Backtest (2017),,
2017-09-01,Furnishings,South,Furniture,68.96,1718.1462801886858,-1649.1862801886857,2391.5114271877696,Backtest (2017),,
2017-10-01,Furnishings,South,Furniture,218.968,925.4320505781043,-706.4640505781043,322.63346725462367,Backtest (2017),,
2017-11-01,Furnishings,South,Furniture,1643.364,1704.0431896962677,-60.67918969626771,3.692376716069459,Backtest (2017),,
2017-12-01,Furnishings,South,Furniture,209.94799999999998,1121.7867236533766,-911.8387236533766,434.316461053869,Backtest (2017),,
2017-01-01,Furnishings,West,Furniture,540.09,747.8376477757358,-207.7476477757358,38.465375729181396,Backtest (2017),,
2017-02-01,Furnishings,West,Furniture,653.054,666.3474094452114,-13.29340944521141,2.0355758398557255,Backtest (2017),,
2017-03-01,Furnishings,West,Furniture,407.15,767.9734377696018,-360.8234377696018,88.6217457373454,Backtest (2017),,
2017-04-01,Furnishings,West,Furniture,709.144,252.91609109640714,456.22790890359283,64.33501642876381,Backtest (2017),,
